23:32:26 0, 47, 28.67, 0 1, 49, 28.17, 0 
23:32:31 0, 47, 28.67, 0 1, 49, 28.17, 0 
23:32:36 0, 47, 28.67, 0 1, 49, 28.17, 0 
23:32:41 0, 47, 28.67, 0 1, 49, 28.17, 0 
23:32:47 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:32:52 0, 47, 28.91, 0 1, 49, 28.17, 0 
23:32:57 0, 47, 28.67, 0 1, 49, 28.17, 0 
23:33:02 0, 47, 28.67, 0 1, 50, 28.16, 0 
23:33:07 0, 47, 28.67, 0 1, 49, 28.41, 0 
23:33:12 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:33:17 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:33:22 0, 47, 28.67, 0 1, 49, 28.17, 0 
23:33:27 0, 47, 28.67, 0 1, 50, 28.16, 0 
23:33:32 0, 48, 28.67, 0 1, 49, 28.17, 0 
23:33:37 0, 47, 28.67, 0 1, 49, 27.93, 0 
23:33:42 0, 47, 28.67, 0 1, 49, 27.92, 0 
23:33:47 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:33:52 0, 47, 28.67, 0 1, 49, 28.41, 0 
23:33:57 0, 47, 28.91, 0 1, 49, 28.16, 0 
23:34:02 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:34:07 0, 47, 28.91, 0 1, 50, 28.16, 0 
23:34:12 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:34:17 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:34:22 0, 47, 28.67, 0 1, 49, 27.93, 0 
23:34:27 0, 47, 28.67, 0 1, 49, 28.17, 0 
23:34:33 0, 47, 28.67, 0 1, 49, 28.41, 0 
23:34:38 0, 48, 28.67, 0 1, 50, 28.16, 0 
23:34:43 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:34:48 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:34:53 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:34:58 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:35:03 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:35:08 0, 47, 28.67, 0 1, 49, 28.41, 0 
23:35:13 0, 47, 28.91, 0 1, 49, 28.16, 0 
23:35:18 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:35:23 0, 47, 28.67, 0 1, 50, 28.16, 0 
23:35:28 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:35:33 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:35:38 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:35:43 0, 47, 28.67, 0 1, 49, 27.92, 0 
23:35:48 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:35:53 0, 47, 28.91, 0 1, 49, 28.16, 0 
23:35:58 0, 47, 28.67, 0 1, 49, 28.17, 0 
23:36:03 0, 48, 28.91, 0 1, 50, 28.17, 0 
23:36:08 0, 47, 28.67, 0 1, 49, 27.92, 0 
23:36:13 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:36:18 0, 47, 28.91, 0 1, 49, 28.16, 0 
23:36:24 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:36:29 0, 47, 28.67, 0 1, 49, 27.92, 0 
23:36:34 0, 47, 28.67, 0 1, 49, 27.93, 0 
23:36:39 0, 47, 28.67, 0 1, 49, 28.41, 0 
23:36:44 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:36:49 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:36:54 0, 47, 28.67, 0 1, 49, 28.17, 0 
23:36:59 0, 47, 28.67, 0 1, 49, 27.93, 0 
23:37:04 0, 47, 28.67, 0 1, 49, 28.17, 0 
23:37:09 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:37:14 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:37:19 0, 47, 28.67, 0 1, 50, 28.16, 0 
23:37:24 0, 47, 28.67, 0 1, 49, 28.17, 0 
23:37:29 0, 47, 28.67, 0 1, 49, 27.92, 0 
23:37:34 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:37:39 0, 47, 28.67, 0 1, 49, 27.92, 0 
23:37:44 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:37:49 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:37:54 0, 48, 28.67, 0 1, 50, 28.16, 0 
23:37:59 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:38:05 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:38:10 0, 47, 28.66, 0 1, 49, 28.15, 0 
23:38:15 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:38:20 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:38:25 0, 47, 28.67, 0 1, 50, 28.41, 0 
23:38:30 0, 47, 28.67, 0 1, 49, 27.93, 0 
23:38:35 0, 47, 28.67, 0 1, 49, 27.92, 0 
23:38:40 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:38:45 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:38:50 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:38:55 0, 47, 28.67, 0 1, 49, 28.41, 0 
23:39:00 0, 48, 28.67, 0 1, 49, 28.16, 0 
23:39:05 0, 47, 28.67, 0 1, 49, 27.92, 0 
23:39:10 0, 47, 28.67, 0 1, 49, 27.92, 0 
23:39:15 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:39:20 0, 47, 28.67, 0 1, 49, 27.93, 0 
23:39:25 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:39:30 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:39:35 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:39:41 0, 47, 28.67, 0 1, 49, 27.92, 0 
23:39:46 0, 47, 28.91, 0 1, 49, 28.41, 0 
23:39:51 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:39:56 0, 47, 28.67, 0 1, 49, 28.41, 0 
23:40:01 0, 48, 28.67, 0 1, 49, 28.41, 0 
23:40:06 0, 48, 28.67, 0 1, 49, 28.16, 0 
23:40:11 0, 48, 28.67, 0 1, 49, 28.41, 0 
23:40:16 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:40:21 0, 48, 28.67, 0 1, 49, 28.17, 0 
23:40:26 0, 48, 28.67, 0 1, 50, 28.41, 0 
23:40:31 0, 48, 28.91, 0 1, 49, 28.41, 0 
23:40:36 0, 47, 28.67, 0 1, 49, 28.17, 0 
23:40:41 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:40:46 0, 47, 28.91, 0 1, 49, 28.16, 0 
23:40:51 0, 47, 28.67, 0 1, 49, 28.17, 0 
23:40:56 0, 47, 28.67, 0 1, 49, 28.17, 0 
23:41:01 0, 47, 28.67, 0 1, 49, 28.17, 0 
23:41:06 0, 47, 28.67, 0 1, 49, 28.17, 0 
23:41:11 0, 47, 28.67, 0 1, 50, 28.16, 0 
23:41:16 0, 48, 28.67, 0 1, 49, 28.41, 0 
23:41:21 0, 47, 28.67, 0 1, 49, 28.17, 0 
23:41:27 0, 47, 28.67, 0 1, 49, 28.17, 0 
23:41:32 0, 47, 28.67, 0 1, 49, 28.17, 0 
23:41:37 0, 47, 28.67, 0 1, 49, 28.17, 0 
23:41:42 0, 48, 28.67, 0 1, 50, 28.16, 0 
23:41:47 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:41:52 0, 47, 28.67, 0 1, 49, 28.17, 0 
23:41:57 0, 47, 28.67, 0 1, 49, 27.92, 0 
23:42:02 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:42:07 0, 47, 28.67, 0 1, 49, 28.17, 0 
23:42:12 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:42:17 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:42:22 0, 47, 28.67, 0 1, 49, 28.41, 0 
23:42:27 0, 47, 28.67, 0 1, 49, 28.17, 0 
23:42:32 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:42:37 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:42:42 0, 48, 28.67, 0 1, 49, 28.41, 0 
23:42:47 0, 47, 28.91, 0 1, 49, 28.16, 0 
23:42:52 0, 47, 28.67, 0 1, 49, 27.92, 0 
23:42:57 0, 47, 28.67, 0 1, 49, 27.93, 0 
23:43:02 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:43:07 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:43:13 0, 48, 28.91, 0 1, 49, 28.41, 0 
23:43:18 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:43:23 0, 47, 28.67, 0 1, 49, 28.17, 0 
23:43:28 0, 47, 28.67, 0 1, 49, 28.17, 0 
23:43:33 0, 48, 28.67, 0 1, 50, 28.17, 0 
23:43:38 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:43:43 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:43:48 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:43:53 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:43:58 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:44:03 0, 47, 28.91, 0 1, 49, 28.17, 0 
23:44:08 0, 48, 28.91, 0 1, 49, 28.16, 0 
23:44:13 0, 48, 28.67, 0 1, 49, 28.41, 0 
23:44:18 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:44:23 0, 47, 28.91, 0 1, 49, 28.17, 0 
23:44:28 0, 48, 28.67, 0 1, 49, 28.41, 0 
23:44:33 0, 47, 28.67, 0 1, 49, 27.93, 0 
23:44:38 0, 47, 28.67, 0 1, 49, 27.92, 0 
23:44:43 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:44:48 0, 48, 28.67, 0 1, 49, 28.16, 0 
23:44:53 0, 48, 28.67, 0 1, 49, 28.41, 0 
23:44:59 0, 47, 28.67, 0 1, 49, 27.93, 0 
23:45:04 0, 47, 28.67, 0 1, 49, 28.17, 0 
23:45:09 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:45:14 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:45:19 0, 47, 28.91, 0 1, 49, 28.16, 0 
23:45:24 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:45:29 0, 48, 28.91, 0 1, 50, 28.16, 0 
23:45:34 0, 48, 28.91, 0 1, 49, 28.16, 0 
23:45:39 0, 47, 28.67, 0 1, 49, 28.16, 0 
23:45:44 0, 47, 28.67, 0 1, 49, 27.92, 0 
23:45:49 0, 47, 35.63, 0 1, 49, 34.15, 0 
23:45:54 0, 47, 35.63, 0 1, 49, 34.39, 0 
23:45:59 0, 48, 41.12, 66 1, 49, 34.15, 0 
23:46:04 0, 52, 137.11, 100 1, 50, 39.15, 0 
23:46:09 0, 53, 141.38, 100 1, 53, 40.83, 0 
23:46:14 0, 52, 154.17, 100 1, 53, 40.80, 0 
23:46:19 0, 53, 147.78, 100 1, 55, 146.67, 100 
23:46:24 0, 51, 39.92, 0 1, 56, 159.92, 100 
23:46:29 0, 53, 40.61, 0 1, 55, 180.54, 100 
23:46:34 0, 53, 42.05, 0 1, 56, 175.67, 100 
23:46:40 0, 56, 182.43, 100 1, 55, 40.08, 0 
23:46:45 0, 56, 181.77, 100 1, 55, 40.80, 0 
23:46:50 0, 56, 136.31, 100 1, 57, 181.59, 100 
23:46:55 0, 57, 157.76, 100 1, 58, 136.84, 100 
23:47:00 0, 57, 160.82, 100 1, 58, 178.40, 100 
23:47:05 0, 58, 151.14, 100 1, 58, 164.42, 100 
23:47:10 0, 55, 42.53, 0 1, 57, 150.56, 100 
23:47:15 0, 57, 169.31, 75 1, 58, 180.09, 100 
23:47:20 0, 58, 168.12, 100 1, 58, 140.04, 100 
23:47:25 0, 58, 160.82, 100 1, 59, 178.02, 100 
23:47:30 0, 58, 153.29, 100 1, 55, 41.04, 0 
23:47:35 0, 58, 42.77, 100 1, 58, 152.20, 93 
23:47:40 0, 57, 42.78, 0 1, 58, 162.52, 100 
23:47:45 0, 57, 44.46, 0 1, 59, 169.30, 100 
23:47:50 0, 59, 141.54, 100 1, 56, 41.31, 0 
23:47:55 0, 60, 168.77, 100 1, 57, 42.24, 0 
23:48:00 0, 60, 169.33, 100 1, 57, 42.00, 0 
23:48:05 0, 60, 139.25, 100 1, 57, 42.49, 0 
23:48:10 0, 59, 138.22, 100 1, 57, 42.24, 0 
23:48:15 0, 60, 151.08, 100 1, 60, 146.59, 100 
23:48:20 0, 60, 160.14, 100 1, 60, 174.12, 100 
23:48:26 0, 61, 160.82, 100 1, 60, 169.32, 100 
23:48:31 0, 60, 169.62, 100 1, 60, 167.22, 100 
23:48:36 0, 61, 145.87, 100 1, 61, 143.99, 100 
23:48:41 0, 61, 184.30, 100 1, 61, 170.94, 100 
23:48:46 0, 61, 153.66, 100 1, 61, 157.06, 100 
23:48:51 0, 58, 43.74, 0 1, 61, 177.62, 100 
23:48:56 0, 59, 44.46, 0 1, 60, 165.26, 100 
23:49:01 0, 59, 45.18, 0 1, 60, 164.70, 100 
23:49:06 0, 60, 165.45, 62 1, 60, 138.32, 100 
23:49:11 0, 60, 158.94, 83 1, 60, 147.23, 100 
23:49:16 0, 60, 153.99, 76 1, 60, 151.63, 100 
23:49:21 0, 60, 142.89, 30 1, 60, 158.38, 100 
23:49:26 0, 59, 179.46, 0 1, 61, 140.05, 100 
23:49:31 0, 60, 44.94, 0 1, 60, 138.73, 100 
23:49:36 0, 62, 155.50, 100 1, 59, 43.20, 0 
23:49:41 0, 62, 171.91, 100 1, 59, 43.20, 0 
23:49:46 0, 62, 149.75, 100 1, 59, 43.20, 0 
23:49:51 0, 62, 146.42, 100 1, 58, 42.48, 0 
23:49:56 0, 62, 142.25, 100 1, 59, 41.55, 0 
23:50:01 0, 62, 152.74, 100 1, 58, 43.20, 0 
23:50:07 0, 62, 140.91, 100 1, 59, 42.73, 0 
23:50:12 0, 63, 157.38, 100 1, 59, 42.72, 0 
23:50:17 0, 61, 160.06, 100 1, 61, 139.88, 100 
23:50:22 0, 62, 185.51, 100 1, 61, 134.92, 100 
23:50:27 0, 62, 144.84, 100 1, 61, 181.68, 100 
23:50:32 0, 62, 167.46, 100 1, 61, 140.28, 100 
23:50:37 0, 62, 157.99, 100 1, 61, 150.68, 100 
23:50:42 0, 62, 168.61, 100 1, 61, 137.91, 100 
23:50:47 0, 62, 143.66, 100 1, 61, 170.53, 100 
23:50:52 0, 63, 163.96, 100 1, 61, 156.17, 100 
23:50:57 0, 61, 44.46, 36 1, 59, 154.96, 100 
23:51:02 0, 61, 45.63, 0 1, 60, 176.72, 100 
23:51:07 0, 60, 45.66, 0 1, 60, 148.59, 100 
23:51:12 0, 60, 84.09, 0 1, 61, 162.95, 100 
23:51:18 0, 60, 170.29, 15 1, 61, 153.27, 100 
23:51:23 0, 60, 145.71, 0 1, 61, 189.75, 100 
23:51:28 0, 60, 43.01, 0 1, 61, 160.77, 100 
23:51:33 0, 61, 45.15, 0 1, 61, 189.19, 100 
23:51:38 0, 61, 46.14, 0 1, 60, 141.65, 100 
23:51:43 0, 61, 45.63, 24 1, 60, 168.45, 100 
23:51:48 0, 63, 99.50, 98 1, 59, 102.33, 0 
23:51:53 0, 64, 150.29, 100 1, 59, 43.44, 0 
23:51:58 0, 63, 152.74, 100 1, 60, 43.92, 0 
23:52:03 0, 63, 173.06, 100 1, 62, 136.28, 100 
23:52:08 0, 63, 148.95, 100 1, 62, 142.63, 100 
23:52:13 0, 62, 146.51, 9 1, 61, 141.14, 100 
23:52:18 0, 62, 43.74, 37 1, 61, 146.38, 84 
23:52:23 0, 63, 137.66, 100 1, 61, 134.05, 100 
23:52:28 0, 63, 155.87, 100 1, 62, 139.33, 100 
23:52:33 0, 63, 152.03, 100 1, 61, 43.44, 77 
23:52:38 0, 63, 143.84, 100 1, 60, 43.90, 45 
23:52:44 0, 63, 180.78, 100 1, 60, 42.96, 58 
23:52:49 0, 63, 147.44, 100 1, 60, 43.92, 84 
23:52:54 0, 64, 134.67, 100 1, 61, 42.96, 100 
23:52:59 0, 63, 165.15, 100 1, 62, 143.74, 100 
23:53:04 0, 64, 157.18, 100 1, 62, 164.89, 100 
23:53:09 0, 63, 151.62, 100 1, 62, 145.09, 100 
23:53:14 0, 63, 158.91, 100 1, 62, 187.61, 100 
23:53:19 0, 63, 176.64, 52 1, 62, 143.27, 100 
23:53:24 0, 62, 43.49, 0 1, 61, 158.25, 100 
23:53:29 0, 63, 46.14, 52 1, 60, 174.98, 41 
23:53:34 0, 64, 163.70, 100 1, 60, 43.66, 0 
23:53:39 0, 65, 156.73, 100 1, 62, 166.49, 100 
23:53:44 0, 60, 42.78, 0 1, 62, 150.73, 100 
23:53:49 0, 62, 46.35, 52 1, 60, 168.95, 29 
23:53:54 0, 62, 46.14, 0 1, 61, 170.35, 100 
23:53:59 0, 62, 44.46, 0 1, 61, 157.38, 100 
23:54:04 0, 62, 43.97, 0 1, 61, 168.93, 100 
23:54:09 0, 62, 44.46, 0 1, 61, 165.24, 100 
23:54:14 0, 62, 44.46, 0 1, 61, 183.85, 100 
23:54:19 0, 62, 43.74, 0 1, 61, 138.10, 100 
23:54:24 0, 63, 45.18, 1 1, 61, 145.98, 74 
23:54:30 0, 63, 45.90, 100 1, 61, 156.61, 53 
23:54:35 0, 64, 151.63, 100 1, 59, 42.72, 0 
23:54:40 0, 64, 182.56, 100 1, 60, 43.90, 0 
23:54:45 0, 64, 167.80, 100 1, 61, 43.68, 100 
23:54:50 0, 64, 161.70, 100 1, 62, 153.54, 100 
23:54:55 0, 64, 149.57, 100 1, 62, 152.10, 100 
23:55:00 0, 63, 145.40, 0 1, 62, 147.54, 100 
23:55:05 0, 63, 46.83, 56 1, 61, 171.66, 100 
23:55:10 0, 63, 135.93, 100 1, 60, 43.20, 0 
23:55:15 0, 64, 160.99, 100 1, 62, 149.12, 100 
23:55:20 0, 64, 141.12, 100 1, 62, 156.51, 100 
23:55:25 0, 64, 138.75, 100 1, 62, 139.65, 100 
23:55:30 0, 64, 147.29, 100 1, 62, 171.41, 100 
23:55:35 0, 64, 150.68, 100 1, 62, 169.25, 100 
23:55:40 0, 64, 160.49, 100 1, 63, 175.88, 100 
23:55:45 0, 64, 161.74, 100 1, 62, 174.85, 100 
23:55:50 0, 64, 178.77, 100 1, 62, 145.50, 100 
23:55:55 0, 64, 183.97, 100 1, 63, 146.82, 100 
23:56:00 0, 64, 167.65, 100 1, 62, 143.74, 100 
23:56:05 0, 63, 148.61, 39 1, 62, 138.00, 100 
23:56:11 0, 62, 44.94, 0 1, 61, 150.40, 100 
23:56:16 0, 65, 176.38, 100 1, 59, 42.96, 0 
23:56:21 0, 64, 136.48, 100 1, 60, 43.92, 0 
23:56:26 0, 64, 181.14, 100 1, 63, 149.81, 100 
23:56:31 0, 64, 177.44, 100 1, 62, 161.91, 100 
23:56:36 0, 63, 67.77, 57 1, 61, 163.44, 63 
23:56:41 0, 62, 178.93, 40 1, 61, 50.07, 45 
23:56:46 0, 62, 148.07, 57 1, 61, 67.69, 54 
23:56:51 0, 62, 51.37, 34 1, 61, 165.85, 48 
23:56:56 0, 62, 79.41, 61 1, 60, 149.30, 56 
23:57:01 0, 62, 172.59, 35 1, 60, 48.94, 45 
23:57:06 0, 61, 108.80, 35 1, 61, 103.16, 66 
23:57:11 0, 61, 52.33, 61 1, 61, 174.21, 39 
23:57:16 0, 59, 44.94, 0 1, 58, 42.75, 0 
23:57:21 0, 57, 38.98, 0 1, 56, 36.55, 1 
23:57:26 0, 56, 38.50, 0 1, 55, 36.31, 0 
23:57:31 0, 55, 37.78, 0 1, 54, 36.07, 0 
23:57:36 0, 54, 30.35, 0 1, 53, 29.35, 0 
23:57:41 0, 53, 30.11, 0 1, 52, 28.87, 0 
23:57:46 0, 52, 29.87, 0 1, 51, 28.89, 0 
23:57:52 0, 51, 29.87, 0 1, 50, 28.41, 0 
23:57:57 0, 50, 29.39, 0 1, 49, 28.16, 0 
23:58:02 0, 49, 29.39, 0 1, 48, 28.16, 0 
23:58:07 0, 49, 29.15, 0 1, 49, 28.17, 0 
23:58:12 0, 50, 29.15, 0 1, 49, 28.16, 0 
23:58:17 0, 49, 29.15, 0 1, 49, 28.16, 0 
23:58:22 0, 49, 29.15, 0 1, 49, 28.17, 0 
